snappath,dataset,para,job,centerx,centery,xlow,xup,ylow,yup
./snap77/lic_snap77.17.08.bmp,77,17,08,54,534,49,59,484,584
./snap77/lic_snap77.17.08.bmp,77,17,08,78,538,73,83,488,588
./snap77/lic_snap77.17.08.bmp,77,17,08,104,532,99,109,482,582
./snap77/lic_snap77.17.08.bmp,77,17,08,139,532,134,144,482,582
./snap77/lic_snap77.17.08.bmp,77,17,08,174,534,169,179,484,584
./snap77/lic_snap77.17.08.bmp,77,17,08,202,523,197,207,473,573
./snap77/lic_snap77.17.08.bmp,77,17,08,228,543,223,233,493,593
./snap77/lic_snap77.18.08.bmp,77,18,08,228,543,223,233,493,593
./snap77/lic_snap77.18.08.bmp,77,18,08,203,516,198,208,466,566
./snap77/lic_snap77.18.08.bmp,77,18,08,175,536,170,180,486,586
./snap77/lic_snap77.18.08.bmp,77,18,08,138,532,133,143,482,582
./snap77/lic_snap77.18.08.bmp,77,18,08,105,532,100,110,482,582
./snap77/lic_snap77.18.08.bmp,77,18,08,80,532,75,85,482,582
./snap77/lic_snap77.18.08.bmp,77,18,08,54,534,49,59,484,584
./snap77/lic_snap77.18.08.bmp,77,18,08,26,534,21,31,484,584
./snap77/lic_snap77.19.08.bmp,77,19,08,26,534,21,31,484,584
./snap77/lic_snap77.19.08.bmp,77,19,08,52,536,47,57,486,586
./snap77/lic_snap77.19.08.bmp,77,19,08,79,534,74,84,484,584
./snap77/lic_snap77.19.08.bmp,77,19,08,104,529,99,109,479,579
./snap77/lic_snap77.19.08.bmp,77,19,08,136,536,131,141,486,586
./snap77/lic_snap77.19.08.bmp,77,19,08,174,538,169,179,488,588
./snap77/lic_snap77.19.08.bmp,77,19,08,203,532,198,208,482,582
./snap77/lic_snap77.19.08.bmp,77,19,08,229,550,224,234,500,600
./snap77/lic_snap77.20.08.bmp,77,20,08,229,550,224,234,500,600
./snap77/lic_snap77.20.08.bmp,77,20,08,202,527,197,207,477,577
./snap77/lic_snap77.20.08.bmp,77,20,08,175,538,170,180,488,588
./snap77/lic_snap77.20.08.bmp,77,20,08,139,536,134,144,486,586
./snap77/lic_snap77.20.08.bmp,77,20,08,104,532,99,109,482,582
./snap77/lic_snap77.20.08.bmp,77,20,08,79,532,74,84,482,582
./snap77/lic_snap77.20.08.bmp,77,20,08,52,536,47,57,486,586
./snap77/lic_snap77.20.08.bmp,77,20,08,25,523,20,30,473,573
./snap77/lic_snap77.21.08.bmp,77,21,08,25,523,20,30,473,573
./snap77/lic_snap77.21.08.bmp,77,21,08,53,538,48,58,488,588
./snap77/lic_snap77.21.08.bmp,77,21,08,78,534,73,83,484,584
./snap77/lic_snap77.21.08.bmp,77,21,08,103,532,98,108,482,582
./snap77/lic_snap77.21.08.bmp,77,21,08,138,536,133,143,486,586
./snap77/lic_snap77.21.08.bmp,77,21,08,174,536,169,179,486,586
./snap77/lic_snap77.21.08.bmp,77,21,08,202,527,197,207,477,577
./snap77/lic_snap77.21.08.bmp,77,21,08,228,554,223,233,504,604
./snap77/lic_snap77.22.08.bmp,77,22,08,228,554,223,233,504,604
./snap77/lic_snap77.22.08.bmp,77,22,08,202,527,197,207,477,577
./snap77/lic_snap77.22.08.bmp,77,22,08,175,538,170,180,488,588
./snap77/lic_snap77.22.08.bmp,77,22,08,137,532,132,142,482,582
./snap77/lic_snap77.22.08.bmp,77,22,08,104,527,99,109,477,577
./snap77/lic_snap77.22.08.bmp,77,22,08,79,532,74,84,482,582
./snap77/lic_snap77.22.08.bmp,77,22,08,55,538,50,60,488,588
./snap77/lic_snap77.22.08.bmp,77,22,08,26,523,21,31,473,573
./snap77/lic_snap77.23.08.bmp,77,23,08,26,523,21,31,473,573
./snap77/lic_snap77.23.08.bmp,77,23,08,53,539,48,58,489,589
./snap77/lic_snap77.23.08.bmp,77,23,08,79,532,74,84,482,582
./snap77/lic_snap77.23.08.bmp,77,23,08,103,529,98,108,479,579
./snap77/lic_snap77.23.08.bmp,77,23,08,136,530,131,141,480,580
./snap77/lic_snap77.23.08.bmp,77,23,08,174,534,169,179,484,584
./snap77/lic_snap77.23.08.bmp,77,23,08,203,529,198,208,479,579
./snap77/lic_snap77.23.08.bmp,77,23,08,230,548,225,235,498,598
./snap77/lic_snap77.24.08.bmp,77,24,08,230,548,225,235,498,598
./snap77/lic_snap77.24.08.bmp,77,24,08,202,530,197,207,480,580
./snap77/lic_snap77.24.08.bmp,77,24,08,174,536,169,179,486,586
./snap77/lic_snap77.24.08.bmp,77,24,08,140,527,135,145,477,577
./snap77/lic_snap77.24.08.bmp,77,24,08,105,532,100,110,482,582
./snap77/lic_snap77.24.08.bmp,77,24,08,79,536,74,84,486,586
./snap77/lic_snap77.24.08.bmp,77,24,08,53,543,48,58,493,593
./snap77/lic_snap77.24.08.bmp,77,24,08,26,523,21,31,473,573
./snap77/lic_snap77.25.08.bmp,77,25,08,26,520,21,31,470,570
./snap77/lic_snap77.25.08.bmp,77,25,08,53,538,48,58,488,588
./snap77/lic_snap77.25.08.bmp,77,25,08,78,530,73,83,480,580
./snap77/lic_snap77.25.08.bmp,77,25,08,104,532,99,109,482,582
./snap77/lic_snap77.25.08.bmp,77,25,08,174,539,169,179,489,589
./snap77/lic_snap77.25.08.bmp,77,25,08,201,525,196,206,475,575
./snap77/lic_snap77.25.08.bmp,77,25,08,229,552,224,234,502,602
./snap77/lic_snap77.26.08.bmp,77,26,08,26,529,21,31,479,579
./snap77/lic_snap77.26.08.bmp,77,26,08,52,539,47,57,489,589
./snap77/lic_snap77.26.08.bmp,77,26,08,79,527,74,84,477,577
./snap77/lic_snap77.26.08.bmp,77,26,08,102,536,97,107,486,586
./snap77/lic_snap77.26.08.bmp,77,26,08,138,527,133,143,477,577
./snap77/lic_snap77.26.08.bmp,77,26,08,174,534,169,179,484,584
./snap77/lic_snap77.26.08.bmp,77,26,08,201,520,196,206,470,570
./snap77/lic_snap77.26.08.bmp,77,26,08,228,548,223,233,498,598
./snap77/lic_snap77.27.08.bmp,77,27,08,228,548,223,233,498,598
./snap77/lic_snap77.27.08.bmp,77,27,08,203,525,198,208,475,575
./snap77/lic_snap77.27.08.bmp,77,27,08,174,530,169,179,480,580
./snap77/lic_snap77.27.08.bmp,77,27,08,138,532,133,143,482,582
./snap77/lic_snap77.27.08.bmp,77,27,08,105,534,100,110,484,584
./snap77/lic_snap77.27.08.bmp,77,27,08,79,530,74,84,480,580
./snap77/lic_snap77.27.08.bmp,77,27,08,54,536,49,59,486,586
./snap77/lic_snap77.27.08.bmp,77,27,08,25,527,20,30,477,577
./snap77/lic_snap77.28.08.bmp,77,28,08,25,527,20,30,477,577
./snap77/lic_snap77.28.08.bmp,77,28,08,54,534,49,59,484,584
./snap77/lic_snap77.28.08.bmp,77,28,08,80,536,75,85,486,586
./snap77/lic_snap77.28.08.bmp,77,28,08,105,529,100,110,479,579
./snap77/lic_snap77.28.08.bmp,77,28,08,137,536,132,142,486,586
./snap77/lic_snap77.28.08.bmp,77,28,08,174,536,169,179,486,586
./snap77/lic_snap77.28.08.bmp,77,28,08,201,525,196,206,475,575
./snap77/lic_snap77.28.08.bmp,77,28,08,228,548,223,233,498,598
./snap77/lic_snap77.29.08.bmp,77,29,08,228,548,223,233,498,598
./snap77/lic_snap77.29.08.bmp,77,29,08,203,520,198,208,470,570
./snap77/lic_snap77.29.08.bmp,77,29,08,174,547,169,179,497,597
./snap77/lic_snap77.29.08.bmp,77,29,08,141,525,136,146,475,575
./snap77/lic_snap77.29.08.bmp,77,29,08,104,530,99,109,480,580
./snap77/lic_snap77.29.08.bmp,77,29,08,79,534,74,84,484,584
./snap77/lic_snap77.29.08.bmp,77,29,08,53,532,48,58,482,582
./snap77/lic_snap77.29.08.bmp,77,29,08,25,523,20,30,473,573
./snap77/lic_snap77.30.08.bmp,77,30,08,25,523,20,30,473,573
./snap77/lic_snap77.30.08.bmp,77,30,08,53,534,48,58,484,584
./snap77/lic_snap77.30.08.bmp,77,30,08,79,527,74,84,477,577
./snap77/lic_snap77.30.08.bmp,77,30,08,105,538,100,110,488,588
./snap77/lic_snap77.30.08.bmp,77,30,08,139,534,134,144,484,584
./snap77/lic_snap77.30.08.bmp,77,30,08,174,538,169,179,488,588
./snap77/lic_snap77.30.08.bmp,77,30,08,203,521,198,208,471,571
./snap77/lic_snap77.30.08.bmp,77,30,08,229,550,224,234,500,600
./snap77/lic_snap77.31.08.bmp,77,31,08,229,550,224,234,500,600
./snap77/lic_snap77.31.08.bmp,77,31,08,203,527,198,208,477,577
./snap77/lic_snap77.31.08.bmp,77,31,08,175,534,170,180,484,584
./snap77/lic_snap77.31.08.bmp,77,31,08,139,532,134,144,482,582
./snap77/lic_snap77.31.08.bmp,77,31,08,104,530,99,109,480,580
./snap77/lic_snap77.31.08.bmp,77,31,08,79,534,74,84,484,584
./snap77/lic_snap77.31.08.bmp,77,31,08,53,534,48,58,484,584
./snap77/lic_snap77.31.08.bmp,77,31,08,25,530,20,30,480,580
./snap77/lic_snap77.32.08.bmp,77,32,08,25,530,20,30,480,580
./snap77/lic_snap77.32.08.bmp,77,32,08,54,539,49,59,489,589
./snap77/lic_snap77.32.08.bmp,77,32,08,79,525,74,84,475,575
./snap77/lic_snap77.32.08.bmp,77,32,08,104,534,99,109,484,584
./snap77/lic_snap77.32.08.bmp,77,32,08,137,532,132,142,482,582
./snap77/lic_snap77.32.08.bmp,77,32,08,174,536,169,179,486,586
./snap77/lic_snap77.32.08.bmp,77,32,08,202,521,197,207,471,571
./snap77/lic_snap77.32.08.bmp,77,32,08,228,556,223,233,506,606
./snap77/lic_snap77.33.08.bmp,77,33,08,228,556,223,233,506,606
./snap77/lic_snap77.33.08.bmp,77,33,08,175,539,170,180,489,589
./snap77/lic_snap77.33.08.bmp,77,33,08,139,538,134,144,488,588
./snap77/lic_snap77.33.08.bmp,77,33,08,105,538,100,110,488,588
./snap77/lic_snap77.33.08.bmp,77,33,08,79,536,74,84,486,586
./snap77/lic_snap77.33.08.bmp,77,33,08,54,536,49,59,486,586
./snap77/lic_snap77.33.08.bmp,77,33,08,24,525,19,29,475,575
./snap77/lic_snap77.34.08.bmp,77,34,08,24,525,19,29,475,575
./snap77/lic_snap77.34.08.bmp,77,34,08,53,534,48,58,484,584
./snap77/lic_snap77.34.08.bmp,77,34,08,79,536,74,84,486,586
./snap77/lic_snap77.34.08.bmp,77,34,08,104,532,99,109,482,582
./snap77/lic_snap77.34.08.bmp,77,34,08,137,534,132,142,484,584
./snap77/lic_snap77.34.08.bmp,77,34,08,174,534,169,179,484,584
./snap77/lic_snap77.34.08.bmp,77,34,08,202,520,197,207,470,570
./snap77/lic_snap77.34.08.bmp,77,34,08,229,547,224,234,497,597
./snap77/lic_snap77.35.08.bmp,77,35,08,229,547,224,234,497,597
./snap77/lic_snap77.35.08.bmp,77,35,08,203,523,198,208,473,573
./snap77/lic_snap77.35.08.bmp,77,35,08,175,538,170,180,488,588
./snap77/lic_snap77.35.08.bmp,77,35,08,137,529,132,142,479,579
./snap77/lic_snap77.35.08.bmp,77,35,08,103,530,98,108,480,580
./snap77/lic_snap77.35.08.bmp,77,35,08,80,529,75,85,479,579
./snap77/lic_snap77.35.08.bmp,77,35,08,53,530,48,58,480,580
./snap77/lic_snap77.35.08.bmp,77,35,08,25,529,20,30,479,579
./snap77/lic_snap77.36.08.bmp,77,36,08,25,529,20,30,479,579
./snap77/lic_snap77.36.08.bmp,77,36,08,53,532,48,58,482,582
./snap77/lic_snap77.36.08.bmp,77,36,08,80,536,75,85,486,586
./snap77/lic_snap77.36.08.bmp,77,36,08,103,527,98,108,477,577
./snap77/lic_snap77.36.08.bmp,77,36,08,137,538,132,142,488,588
./snap77/lic_snap77.36.08.bmp,77,36,08,175,538,170,180,488,588
./snap77/lic_snap77.36.08.bmp,77,36,08,203,523,198,208,473,573
./snap77/lic_snap77.36.08.bmp,77,36,08,229,554,224,234,504,604
./snap77/lic_snap77.37.08.bmp,77,37,08,229,554,224,234,504,604
./snap77/lic_snap77.37.08.bmp,77,37,08,203,529,198,208,479,579
./snap77/lic_snap77.37.08.bmp,77,37,08,175,541,170,180,491,591
./snap77/lic_snap77.37.08.bmp,77,37,08,142,529,137,147,479,579
./snap77/lic_snap77.37.08.bmp,77,37,08,104,536,99,109,486,586
./snap77/lic_snap77.37.08.bmp,77,37,08,79,527,74,84,477,577
./snap77/lic_snap77.37.08.bmp,77,37,08,53,539,48,58,489,589
./snap77/lic_snap77.37.08.bmp,77,37,08,25,527,20,30,477,577
./snap77/lic_snap77.38.08.bmp,77,38,08,25,527,20,30,477,577
./snap77/lic_snap77.38.08.bmp,77,38,08,53,538,48,58,488,588
./snap77/lic_snap77.38.08.bmp,77,38,08,79,534,74,84,484,584
./snap77/lic_snap77.38.08.bmp,77,38,08,104,530,99,109,480,580
./snap77/lic_snap77.38.08.bmp,77,38,08,136,539,131,141,489,589
./snap77/lic_snap77.38.08.bmp,77,38,08,174,541,169,179,491,591
./snap77/lic_snap77.38.08.bmp,77,38,08,203,520,198,208,470,570
./snap77/lic_snap77.38.08.bmp,77,38,08,228,559,223,233,509,609
./snap77/lic_snap77.40.08.bmp,77,40,08,228,559,223,233,509,609
./snap77/lic_snap77.40.08.bmp,77,40,08,202,523,197,207,473,573
./snap77/lic_snap77.40.08.bmp,77,40,08,175,538,170,180,488,588
./snap77/lic_snap77.40.08.bmp,77,40,08,140,530,135,145,480,580
./snap77/lic_snap77.40.08.bmp,77,40,08,104,536,99,109,486,586
./snap77/lic_snap77.40.08.bmp,77,40,08,78,529,73,83,479,579
./snap77/lic_snap77.40.08.bmp,77,40,08,53,538,48,58,488,588
./snap77/lic_snap77.40.08.bmp,77,40,08,25,527,20,30,477,577
./snap77/lic_snap77.41.08.bmp,77,41,08,25,527,20,30,477,577
./snap77/lic_snap77.41.08.bmp,77,41,08,53,536,48,58,486,586
./snap77/lic_snap77.41.08.bmp,77,41,08,79,532,74,84,482,582
./snap77/lic_snap77.41.08.bmp,77,41,08,105,532,100,110,482,582
./snap77/lic_snap77.41.08.bmp,77,41,08,138,529,133,143,479,579
./snap77/lic_snap77.41.08.bmp,77,41,08,173,536,168,178,486,586
./snap77/lic_snap77.41.08.bmp,77,41,08,202,520,197,207,470,570
./snap77/lic_snap77.41.08.bmp,77,41,08,227,550,222,232,500,600
./snap77/lic_snap77.42.08.bmp,77,42,08,227,550,222,232,500,600
./snap77/lic_snap77.42.08.bmp,77,42,08,203,523,198,208,473,573
./snap77/lic_snap77.42.08.bmp,77,42,08,174,536,169,179,486,586
./snap77/lic_snap77.42.08.bmp,77,42,08,137,527,132,142,477,577
./snap77/lic_snap77.42.08.bmp,77,42,08,104,532,99,109,482,582
./snap77/lic_snap77.42.08.bmp,77,42,08,79,530,74,84,480,580
./snap77/lic_snap77.42.08.bmp,77,42,08,53,536,48,58,486,586
./snap77/lic_snap77.42.08.bmp,77,42,08,25,529,20,30,479,579
./snap77/lic_snap77.43.08.bmp,77,43,08,25,529,20,30,479,579
./snap77/lic_snap77.43.08.bmp,77,43,08,53,539,48,58,489,589
./snap77/lic_snap77.43.08.bmp,77,43,08,79,530,74,84,480,580
./snap77/lic_snap77.43.08.bmp,77,43,08,104,529,99,109,479,579
./snap77/lic_snap77.43.08.bmp,77,43,08,138,534,133,143,484,584
./snap77/lic_snap77.43.08.bmp,77,43,08,175,538,170,180,488,588
./snap77/lic_snap77.43.08.bmp,77,43,08,203,521,198,208,471,571
./snap77/lic_snap77.43.08.bmp,77,43,08,228,556,223,233,506,606
./snap77/lic_snap77.44.08.bmp,77,44,08,228,556,223,233,506,606
./snap77/lic_snap77.44.08.bmp,77,44,08,202,523,197,207,473,573
./snap77/lic_snap77.44.08.bmp,77,44,08,175,541,170,180,491,591
./snap77/lic_snap77.44.08.bmp,77,44,08,139,527,134,144,477,577
./snap77/lic_snap77.44.08.bmp,77,44,08,104,529,99,109,479,579
./snap77/lic_snap77.44.08.bmp,77,44,08,79,530,74,84,480,580
./snap77/lic_snap77.44.08.bmp,77,44,08,53,538,48,58,488,588
./snap77/lic_snap77.44.08.bmp,77,44,08,25,521,20,30,471,571
./snap77/lic_snap77.45.08.bmp,77,45,08,25,521,20,30,471,571
./snap77/lic_snap77.45.08.bmp,77,45,08,53,536,48,58,486,586
./snap77/lic_snap77.45.08.bmp,77,45,08,79,532,74,84,482,582
./snap77/lic_snap77.45.08.bmp,77,45,08,105,534,100,110,484,584
./snap77/lic_snap77.45.08.bmp,77,45,08,134,543,129,139,493,593
./snap77/lic_snap77.45.08.bmp,77,45,08,175,534,170,180,484,584
./snap77/lic_snap77.45.08.bmp,77,45,08,202,520,197,207,470,570
./snap77/lic_snap77.45.08.bmp,77,45,08,228,552,223,233,502,602
./snap77/lic_snap77.46.08.bmp,77,46,08,228,552,223,233,502,602
./snap77/lic_snap77.46.08.bmp,77,46,08,202,527,197,207,477,577
./snap77/lic_snap77.46.08.bmp,77,46,08,174,536,169,179,486,586
./snap77/lic_snap77.46.08.bmp,77,46,08,139,530,134,144,480,580
./snap77/lic_snap77.46.08.bmp,77,46,08,105,538,100,110,488,588
./snap77/lic_snap77.46.08.bmp,77,46,08,79,530,74,84,480,580
./snap77/lic_snap77.46.08.bmp,77,46,08,53,534,48,58,484,584
./snap77/lic_snap77.46.08.bmp,77,46,08,26,518,21,31,468,568
./snap77/lic_snap77.47.08.bmp,77,47,08,26,518,21,31,468,568
./snap77/lic_snap77.47.08.bmp,77,47,08,54,530,49,59,480,580
./snap77/lic_snap77.47.08.bmp,77,47,08,79,538,74,84,488,588
./snap77/lic_snap77.47.08.bmp,77,47,08,104,525,99,109,475,575
./snap77/lic_snap77.47.08.bmp,77,47,08,137,527,132,142,477,577
./snap77/lic_snap77.47.08.bmp,77,47,08,175,532,170,180,482,582
./snap77/lic_snap77.47.08.bmp,77,47,08,202,523,197,207,473,573
./snap77/lic_snap77.47.08.bmp,77,47,08,228,556,223,233,506,606
./snap77/lic_snap77.48.08.bmp,77,48,08,228,556,223,233,506,606
./snap77/lic_snap77.48.08.bmp,77,48,08,203,520,198,208,470,570
./snap77/lic_snap77.48.08.bmp,77,48,08,174,536,169,179,486,586
./snap77/lic_snap77.48.08.bmp,77,48,08,137,529,132,142,479,579
./snap77/lic_snap77.48.08.bmp,77,48,08,104,538,99,109,488,588
./snap77/lic_snap77.48.08.bmp,77,48,08,80,529,75,85,479,579
./snap77/lic_snap77.48.08.bmp,77,48,08,53,532,48,58,482,582
./snap77/lic_snap77.48.08.bmp,77,48,08,25,527,20,30,477,577
./snap77/lic_snap77.49.08.bmp,77,49,08,25,527,20,30,477,577
./snap77/lic_snap77.49.08.bmp,77,49,08,52,532,47,57,482,582
./snap77/lic_snap77.49.08.bmp,77,49,08,77,530,72,82,480,580
./snap77/lic_snap77.49.08.bmp,77,49,08,103,530,98,108,480,580
./snap77/lic_snap77.49.08.bmp,77,49,08,137,532,132,142,482,582
./snap77/lic_snap77.49.08.bmp,77,49,08,175,539,170,180,489,589
./snap77/lic_snap77.49.08.bmp,77,49,08,202,516,197,207,466,566
./snap77/lic_snap77.49.08.bmp,77,49,08,228,550,223,233,500,600
./snap77/lic_snap77.50.08.bmp,77,50,08,228,550,223,233,500,600
./snap77/lic_snap77.50.08.bmp,77,50,08,203,518,198,208,468,568
./snap77/lic_snap77.50.08.bmp,77,50,08,175,532,170,180,482,582
./snap77/lic_snap77.50.08.bmp,77,50,08,137,530,132,142,480,580
./snap77/lic_snap77.50.08.bmp,77,50,08,105,534,100,110,484,584
./snap77/lic_snap77.50.08.bmp,77,50,08,78,527,73,83,477,577
./snap77/lic_snap77.50.08.bmp,77,50,08,53,530,48,58,480,580
./snap77/lic_snap77.50.08.bmp,77,50,08,25,525,20,30,475,575
./snap77/lic_snap77.51.08.bmp,77,51,08,25,525,20,30,475,575
./snap77/lic_snap77.51.08.bmp,77,51,08,52,534,47,57,484,584
./snap77/lic_snap77.51.08.bmp,77,51,08,78,530,73,83,480,580
./snap77/lic_snap77.51.08.bmp,77,51,08,105,527,100,110,477,577
./snap77/lic_snap77.51.08.bmp,77,51,08,136,536,131,141,486,586
./snap77/lic_snap77.51.08.bmp,77,51,08,174,538,169,179,488,588
./snap77/lic_snap77.51.08.bmp,77,51,08,204,520,199,209,470,570
./snap77/lic_snap77.51.08.bmp,77,51,08,229,548,224,234,498,598
./snap77/lic_snap77.52.08.bmp,77,52,08,229,548,224,234,498,598
./snap77/lic_snap77.52.08.bmp,77,52,08,201,518,196,206,468,568
./snap77/lic_snap77.52.08.bmp,77,52,08,174,530,169,179,480,580
./snap77/lic_snap77.52.08.bmp,77,52,08,139,518,134,144,468,568
./snap77/lic_snap77.52.08.bmp,77,52,08,103,532,98,108,482,582
./snap77/lic_snap77.52.08.bmp,77,52,08,79,530,74,84,480,580
./snap77/lic_snap77.52.08.bmp,77,52,08,54,532,49,59,482,582
./snap77/lic_snap77.52.08.bmp,77,52,08,25,523,20,30,473,573
./snap77/lic_snap77.53.08.bmp,77,53,08,25,523,20,30,473,573
./snap77/lic_snap77.53.08.bmp,77,53,08,53,530,48,58,480,580
./snap77/lic_snap77.53.08.bmp,77,53,08,78,532,73,83,482,582
./snap77/lic_snap77.53.08.bmp,77,53,08,104,525,99,109,475,575
./snap77/lic_snap77.53.08.bmp,77,53,08,135,541,130,140,491,591
./snap77/lic_snap77.53.08.bmp,77,53,08,174,534,169,179,484,584
./snap77/lic_snap77.53.08.bmp,77,53,08,203,518,198,208,468,568
./snap77/lic_snap77.53.08.bmp,77,53,08,228,548,223,233,498,598
./snap77/lic_snap77.54.08.bmp,77,54,08,228,548,223,233,498,598
./snap77/lic_snap77.54.08.bmp,77,54,08,203,520,198,208,470,570
./snap77/lic_snap77.54.08.bmp,77,54,08,176,536,171,181,486,586
./snap77/lic_snap77.54.08.bmp,77,54,08,139,534,134,144,484,584
./snap77/lic_snap77.54.08.bmp,77,54,08,105,538,100,110,488,588
./snap77/lic_snap77.54.08.bmp,77,54,08,79,530,74,84,480,580
./snap77/lic_snap77.54.08.bmp,77,54,08,53,534,48,58,484,584
./snap77/lic_snap77.54.08.bmp,77,54,08,25,529,20,30,479,579
./snap77/lic_snap77.55.08.bmp,77,55,08,25,529,20,30,479,579
./snap77/lic_snap77.55.08.bmp,77,55,08,53,543,48,58,493,593
./snap77/lic_snap77.55.08.bmp,77,55,08,79,530,74,84,480,580
./snap77/lic_snap77.55.08.bmp,77,55,08,103,525,98,108,475,575
./snap77/lic_snap77.55.08.bmp,77,55,08,136,527,131,141,477,577
./snap77/lic_snap77.55.08.bmp,77,55,08,174,541,169,179,491,591
./snap77/lic_snap77.55.08.bmp,77,55,08,202,525,197,207,475,575
./snap77/lic_snap77.55.08.bmp,77,55,08,229,550,224,234,500,600
./snap77/lic_snap77.56.08.bmp,77,56,08,229,550,224,234,500,600
./snap77/lic_snap77.56.08.bmp,77,56,08,204,523,199,209,473,573
./snap77/lic_snap77.56.08.bmp,77,56,08,174,538,169,179,488,588
./snap77/lic_snap77.56.08.bmp,77,56,08,137,538,132,142,488,588
./snap77/lic_snap77.56.08.bmp,77,56,08,104,532,99,109,482,582
./snap77/lic_snap77.56.08.bmp,77,56,08,79,530,74,84,480,580
./snap77/lic_snap77.56.08.bmp,77,56,08,54,536,49,59,486,586
./snap77/lic_snap77.56.08.bmp,77,56,08,25,523,20,30,473,573
./snap77/lic_snap77.57.08.bmp,77,57,08,25,523,20,30,473,573
./snap77/lic_snap77.57.08.bmp,77,57,08,53,545,48,58,495,595
./snap77/lic_snap77.57.08.bmp,77,57,08,78,525,73,83,475,575
./snap77/lic_snap77.57.08.bmp,77,57,08,103,534,98,108,484,584
./snap77/lic_snap77.57.08.bmp,77,57,08,136,541,131,141,491,591
./snap77/lic_snap77.57.08.bmp,77,57,08,175,534,170,180,484,584
./snap77/lic_snap77.57.08.bmp,77,57,08,202,516,197,207,466,566
./snap77/lic_snap77.57.08.bmp,77,57,08,228,559,223,233,509,609
./snap77/lic_snap77.58.08.bmp,77,58,08,228,559,223,233,509,609
./snap77/lic_snap77.58.08.bmp,77,58,08,203,518,198,208,468,568
./snap77/lic_snap77.58.08.bmp,77,58,08,174,536,169,179,486,586
./snap77/lic_snap77.58.08.bmp,77,58,08,137,530,132,142,480,580
./snap77/lic_snap77.58.08.bmp,77,58,08,105,534,100,110,484,584
./snap77/lic_snap77.58.08.bmp,77,58,08,79,532,74,84,482,582
./snap77/lic_snap77.58.08.bmp,77,58,08,53,536,48,58,486,586
./snap77/lic_snap77.58.08.bmp,77,58,08,26,520,21,31,470,570
./snap77/lic_snap77.59.08.bmp,77,59,08,26,520,21,31,470,570
./snap77/lic_snap77.59.08.bmp,77,59,08,52,538,47,57,488,588
./snap77/lic_snap77.59.08.bmp,77,59,08,79,527,74,84,477,577
./snap77/lic_snap77.59.08.bmp,77,59,08,103,527,98,108,477,577
./snap77/lic_snap77.59.08.bmp,77,59,08,136,527,131,141,477,577
./snap77/lic_snap77.59.08.bmp,77,59,08,174,539,169,179,489,589
./snap77/lic_snap77.59.08.bmp,77,59,08,203,514,198,208,464,564
./snap77/lic_snap77.59.08.bmp,77,59,08,229,556,224,234,506,606
./snap77/lic_snap77.60.08.bmp,77,60,08,229,556,224,234,506,606
./snap77/lic_snap77.60.08.bmp,77,60,08,202,525,197,207,475,575
./snap77/lic_snap77.60.08.bmp,77,60,08,174,534,169,179,484,584
./snap77/lic_snap77.60.08.bmp,77,60,08,134,536,129,139,486,586
./snap77/lic_snap77.60.08.bmp,77,60,08,104,534,99,109,484,584
./snap77/lic_snap77.60.08.bmp,77,60,08,78,527,73,83,477,577
./snap77/lic_snap77.60.08.bmp,77,60,08,53,534,48,58,484,584
./snap77/lic_snap77.60.08.bmp,77,60,08,26,518,21,31,468,568
./snap77/lic_snap77.61.08.bmp,77,61,08,26,518,21,31,468,568
./snap77/lic_snap77.61.08.bmp,77,61,08,53,539,48,58,489,589
./snap77/lic_snap77.61.08.bmp,77,61,08,79,532,74,84,482,582
./snap77/lic_snap77.61.08.bmp,77,61,08,104,529,99,109,479,579
./snap77/lic_snap77.61.08.bmp,77,61,08,135,538,130,140,488,588
./snap77/lic_snap77.61.08.bmp,77,61,08,174,538,169,179,488,588
./snap77/lic_snap77.61.08.bmp,77,61,08,203,523,198,208,473,573
./snap77/lic_snap77.61.08.bmp,77,61,08,228,552,223,233,502,602
./snap77/lic_snap77.62.08.bmp,77,62,08,228,552,223,233,502,602
./snap77/lic_snap77.62.08.bmp,77,62,08,202,520,197,207,470,570
./snap77/lic_snap77.62.08.bmp,77,62,08,175,538,170,180,488,588
./snap77/lic_snap77.62.08.bmp,77,62,08,139,527,134,144,477,577
./snap77/lic_snap77.62.08.bmp,77,62,08,104,532,99,109,482,582
./snap77/lic_snap77.62.08.bmp,77,62,08,78,530,73,83,480,580
./snap77/lic_snap77.62.08.bmp,77,62,08,54,536,49,59,486,586
./snap77/lic_snap77.62.08.bmp,77,62,08,26,523,21,31,473,573
./snap77/lic_snap77.01.09.bmp,77,01,09,26,523,21,31,473,573
./snap77/lic_snap77.01.09.bmp,77,01,09,53,538,48,58,488,588
./snap77/lic_snap77.01.09.bmp,77,01,09,78,527,73,83,477,577
./snap77/lic_snap77.01.09.bmp,77,01,09,105,534,100,110,484,584
./snap77/lic_snap77.01.09.bmp,77,01,09,136,543,131,141,493,593
./snap77/lic_snap77.01.09.bmp,77,01,09,174,532,169,179,482,582
./snap77/lic_snap77.01.09.bmp,77,01,09,202,513,197,207,463,563
./snap77/lic_snap77.01.09.bmp,77,01,09,229,556,224,234,506,606
./snap77/lic_snap77.02.09.bmp,77,02,09,229,556,224,234,506,606
./snap77/lic_snap77.02.09.bmp,77,02,09,203,518,198,208,468,568
